OrderID,CustomerID,Gender,Age,Product,Category,Quantity,Price,TotalAmount,PaymentMethod,Region,PurchaseDate
O00282,C0617,Female,46.0,Jeans,Fashion,1,425.33,425.33,MobileMoney,South,2024-08-11
O00283,C1043,Female,19.0,Vacuum Cleaner,Home,1,287.88,287.88,BankTransfer,West,2025-07-15
O00284,C0603,Female,31.0,Fan,Home,3,12.3,36.9,BankTransfer,North,2024-02-03
O00285,C1011,Male,43.0,Vacuum Cleaner,Home,5,365.1,1825.5,MobileMoney,South,2025-06-02
O00286,C1412,Male,59.0,Lipstick,Beauty,2,56.13,112.26,Card,North,2024-03-25
O00287,C0049,Female,48.0,Microwave,Home,1,234.98,234.98,MobileMoney,South,2023-11-16
O00288,C0707,Male,,Blender,Home,1,95.13,95.13,Cash,North,2024-02-22
O00289,C1158,Male,26.0,Perfume,Beauty,4,316.66,1266.64,MobileMoney,West,2023-09-26
O00290,C0341,Male,40.0,Laptop,Electronics,1,178.64,178.64,MobileMoney,East,2023-11-25
O00291,C1281,Male,38.0,Jeans,Fashion,1,394.62,394.62,BankTransfer,West,2025-01-21
O00292,C0473,Female,44.0,Tablet,Electronics,4,482.99,1931.96,Card,North,2024-02-07
O00293,C0909,Female,35.0,Fan,Home,2,172.28,344.56,Cash,South,2023-11-21
O00294,C1435,Female,57.0,Headphones,Electronics,1,180.07,180.07,MobileMoney,North,2024-07-06
O00295,C1158,Female,19.0,Jacket,Fashion,1,178.8,178.8,Card,West,2023-10-09
O00296,C0373,Female,51.0,Blender,Home,5,362.89,1814.45,BankTransfer,East,2025-03-01
O00297,C0250,Female,59.0,Shoes,Fashion,1,190.83,190.83,BankTransfer,West,2023-09-29
O00298,C0067,Male,25.0,Perfume,Beauty,4,492.25,1969.0,Cash,North,2024-01-25
O00299,C1345,Female,56.0,Smartphone,Electronics,5,396.68,1983.4,BankTransfer,South,2024-03-03
O00300,C0485,Male,49.0,T-shirt,Fashion,3,56.6,169.8,BankTransfer,South,2024-03-19
O00301,C0917,Female,61.0,Jeans,Fashion,5,69.61,348.05,MobileMoney,West,2024-09-21
O00302,C0172,Female,43.0,Perfume,Beauty,1,140.06,140.06,BankTransfer,West,2025-03-31
O00303,C0939,Male,39.0,Jeans,Fashion,1,321.27,321.27,BankTransfer,North,2025-06-08
O00304,C0618,Female,64.0,Jeans,Fashion,3,456.68,1370.04,Cash,East,2024-10-24
O00305,C0534,Female,52.0,Lotion,Beauty,2,294.61,589.22,Cash,East,2025-09-14
O00306,C1178,Female,26.0,Blender,Home,2,216.59,433.18,Cash,East,2024-08-14
O00307,C0859,Female,,Jeans,Fashion,4,466.11,1864.44,Card,East,2024-05-11
O00308,C0465,Male,43.0,Perfume,Beauty,5,466.81,2334.05,BankTransfer,South,2024-02-03
O00309,C0719,Male,39.0,Lipstick,Beauty,2,164.05,328.1,BankTransfer,East,2025-04-03
O00310,C0451,Male,43.0,Makeup Kit,Beauty,4,495.96,1983.84,Card,North,2025-04-23
O00311,C0025,Male,20.0,Lipstick,Beauty,4,21.36,85.44,MobileMoney,South,2024-02-29
O00312,C0908,Male,20.0,Fan,Home,2,282.2,564.4,Cash,North,2023-11-17
O00313,C1000,Female,,Jeans,Fashion,3,342.13,1026.39,MobileMoney,East,2025-02-05
O00314,C0893,Female,22.0,T-shirt,Fashion,3,89.06,267.18,MobileMoney,West,2025-08-27
O00315,C0682,Female,29.0,Tablet,Electronics,3,402.58,1207.74,MobileMoney,East,2025-01-16
O00316,C0085,Male,37.0,Jeans,Fashion,4,437.01,1748.04,Cash,North,2025-07-25
O00317,C0367,Male,57.0,Perfume,Beauty,1,109.44,109.44,Card,West,2024-11-24
O00318,C0642,Male,37.0,Jacket,Fashion,2,223.9,447.8,Cash,South,2025-05-03
O00319,C1106,Male,29.0,Perfume,Beauty,3,90.7,272.1,Cash,South,2025-04-30
O00320,C0564,Male,19.0,Lipstick,Beauty,1,284.82,284.82,Cash,South,2024-10-06
O00321,C1332,Male,63.0,Lotion,Beauty,2,170.21,340.42,Card,West,2025-02-01
O00322,C1355,Female,53.0,Vacuum Cleaner,Home,2,499.9,999.8,Cash,West,2024-03-20
O00323,C0090,Male,38.0,Vacuum Cleaner,Home,2,284.29,568.58,MobileMoney,West,2024-11-08
O00324,C0308,Male,23.0,Smartphone,Electronics,5,297.7,1488.5,MobileMoney,West,2024-03-03
O00325,C0449,Female,63.0,Microwave,Home,5,293.57,1467.85,BankTransfer,South,2025-05-08
O00326,C0010,Female,23.0,Headphones,Electronics,5,252.28,1261.4,MobileMoney,East,2024-05-05
O00327,C1469,Female,42.0,Fan,Home,5,208.41,1042.05,Card,South,2024-07-11
O00328,C0879,Male,34.0,Laptop,Electronics,5,314.92,1574.6,Cash,South,2025-04-17
O00329,C1404,Male,53.0,Vacuum Cleaner,Home,4,225.71,902.84,Card,West,2023-12-30
O00330,C1424,Male,61.0,Shoes,Fashion,4,282.29,1129.16,Cash,South,2025-03-03
O00331,C1184,Male,59.0,Blender,Home,2,386.8,773.6,BankTransfer,East,2024-01-02
O00332,C0128,Female,37.0,T-shirt,Fashion,5,270.55,1352.75,MobileMoney,West,2024-06-30
O00333,C1400,Male,60.0,Lotion,Beauty,3,377.82,1133.46,MobileMoney,South,2024-07-11
O00334,C1007,Male,29.0,Makeup Kit,Beauty,2,232.27,464.54,Card,East,2023-09-28
O00335,C0397,Female,21.0,Shoes,Fashion,5,126.52,632.6,Cash,North,2024-06-03
O00336,C0396,Female,56.0,Jacket,Fashion,1,406.36,406.36,MobileMoney,North,2025-01-01
O00337,C0891,Male,,Makeup Kit,Beauty,4,224.24,896.96,Cash,North,2025-02-16
O00338,C1136,Female,55.0,Perfume,Beauty,2,363.29,726.58,Cash,West,2024-08-22
O00339,C1448,Female,50.0,Vacuum Cleaner,Home,3,317.38,952.14,MobileMoney,West,2024-08-12
O00340,C0749,Female,23.0,Laptop,Electronics,5,211.52,1057.6,Card,North,2023-10-23
O00341,C1391,Female,38.0,Laptop,Electronics,4,366.78,1467.12,MobileMoney,South,2024-04-02
O00342,C1178,Male,58.0,Fan,Home,4,335.58,1342.32,MobileMoney,South,2024-10-15
O00343,C0870,Female,38.0,Lotion,Beauty,5,451.47,2257.35,Cash,North,2025-03-03
O00344,C0542,Male,24.0,Fan,Home,1,184.95,184.95,BankTransfer,West,2024-09-14
O00345,C0619,Female,57.0,Jeans,Fashion,1,459.11,459.11,BankTransfer,North,2024-03-24
O00346,C0311,Male,57.0,Blender,Home,5,31.43,157.15,BankTransfer,South,2023-09-26
O00347,C1082,Female,55.0,T-shirt,Fashion,1,209.74,209.74,Card,South,2024-01-29
O00348,C0944,Female,33.0,Jacket,Fashion,2,456.24,912.48,Cash,North,2025-04-16
O00349,C0442,Male,60.0,Headphones,Electronics,2,172.55,345.1,Cash,East,2024-10-05
O00350,C0966,Male,31.0,Vacuum Cleaner,Home,2,131.87,263.74,MobileMoney,South,2025-07-15
O00351,C1252,Male,47.0,Lotion,Beauty,1,159.34,159.34,BankTransfer,South,2024-05-16
O00352,C1153,Male,59.0,Headphones,Electronics,2,150.87,301.74,Cash,South,2024-12-09
O00353,C0030,Male,26.0,T-shirt,Fashion,1,35.53,35.53,MobileMoney,East,2025-01-25
O00354,C0085,Female,26.0,Jacket,Fashion,1,129.88,129.88,BankTransfer,East,2024-01-07
O00355,C1483,Male,48.0,Lipstick,Beauty,1,318.57,318.57,Card,East,2024-06-14
O00356,C1189,Female,19.0,Fan,Home,5,314.62,1573.1,Cash,South,2023-10-19
O00357,C0737,Female,40.0,Perfume,Beauty,3,161.6,484.8,Cash,West,2025-08-23
O00358,C1441,Male,18.0,Perfume,Beauty,1,106.99,106.99,Cash,East,2025-05-04
O00359,C0849,Male,,Jacket,Fashion,4,118.31,473.24,BankTransfer,East,2025-02-05
O00360,C0909,Male,46.0,Smartphone,Electronics,5,20.2,101.0,MobileMoney,North,2024-03-14
O00361,C0481,Male,19.0,Fan,Home,2,61.42,122.84,BankTransfer,West,2025-05-28
O00362,C0444,Male,,Fan,Home,4,404.77,1619.08,Card,West,2023-12-27
O00363,C0478,Male,21.0,Tablet,Electronics,1,394.8,394.8,MobileMoney,South,2024-08-13
O00364,C1296,Female,59.0,Lipstick,Beauty,4,220.47,881.88,MobileMoney,East,2024-04-02
O00365,C1474,Male,33.0,T-shirt,Fashion,1,226.68,226.68,MobileMoney,South,2023-12-11
O00366,C0078,Female,64.0,Perfume,Beauty,4,38.18,152.72,Card,East,2024-07-25
O00367,C0446,Female,22.0,Laptop,Electronics,3,484.41,1453.23,Card,South,2023-12-23
O00368,C0030,Male,59.0,Fan,Home,5,53.89,269.45,MobileMoney,West,2024-07-17
O00369,C1350,Male,,Perfume,Beauty,4,481.3,1925.2,Cash,North,2024-06-30
O00370,C1138,Male,50.0,Smartphone,Electronics,1,114.37,114.37,MobileMoney,East,2025-03-30
O00371,C0503,Female,46.0,Perfume,Beauty,2,191.69,383.38,BankTransfer,East,2024-02-08
O00372,C1273,Female,24.0,Microwave,Home,3,300.45,901.35,BankTransfer,East,2023-12-04
O00373,C1313,Male,25.0,Jeans,Fashion,5,287.94,1439.7,MobileMoney,South,2025-06-14
O00374,C0240,Male,19.0,Perfume,Beauty,4,113.2,452.8,Card,North,2025-09-07
O00375,C0442,Female,,Lipstick,Beauty,4,295.54,1182.16,BankTransfer,East,2025-07-29
O00376,C0490,Female,,T-shirt,Fashion,4,304.8,1219.2,Card,East,2025-07-01
O00377,C1071,Male,21.0,Microwave,Home,3,224.23,672.69,MobileMoney,North,2024-01-15
O00378,C0377,Female,59.0,Headphones,Electronics,3,442.45,1327.35,BankTransfer,South,2024-01-06
O00379,C1100,Female,44.0,Jacket,Fashion,4,132.67,530.68,Card,East,2023-10-02
O00380,C1376,Male,51.0,Makeup Kit,Beauty,3,372.31,1116.93,Cash,West,2025-06-04
O00381,C1273,Female,44.0,Lipstick,Beauty,1,263.46,263.46,MobileMoney,East,2025-07-26
O00382,C0966,Female,,Microwave,Home,5,190.37,951.85,BankTransfer,West,2024-01-29
O00383,C0493,Female,45.0,Makeup Kit,Beauty,5,431.93,2159.65,BankTransfer,East,2024-07-12
O00384,C0591,Female,47.0,Laptop,Electronics,5,118.13,590.65,BankTransfer,West,2025-02-15
O00385,C0171,Female,24.0,Jeans,Fashion,5,67.09,335.45,Cash,West,2025-07-21
O00386,C0834,Male,56.0,Fan,Home,1,23.41,23.41,BankTransfer,North,2024-11-15
O00387,C0324,Female,34.0,Laptop,Electronics,4,486.06,1944.24,MobileMoney,East,2024-08-04
O00388,C0545,Female,56.0,Jacket,Fashion,1,11.62,11.62,BankTransfer,South,2023-12-17
O00389,C0168,Male,33.0,Jeans,Fashion,5,283.05,1415.25,MobileMoney,West,2023-10-08
O00390,C0914,Male,,Makeup Kit,Beauty,2,166.89,333.78,MobileMoney,West,2025-08-18
O00391,C1137,Female,57.0,Shoes,Fashion,4,69.03,276.12,Card,East,2025-04-12
O00392,C0634,Female,27.0,Vacuum Cleaner,Home,2,373.21,746.42,BankTransfer,East,2024-11-05
O00393,C0257,Female,32.0,T-shirt,Fashion,1,144.86,144.86,Cash,East,2024-01-20
O00394,C1461,Male,36.0,T-shirt,Fashion,4,392.48,1569.92,MobileMoney,South,2025-09-01
O00395,C0778,Male,57.0,Perfume,Beauty,4,11.86,47.44,Cash,West,2024-04-04
O00396,C0822,Female,39.0,Headphones,Electronics,2,183.65,367.3,BankTransfer,East,2024-01-25
O00397,C0910,Male,,Laptop,Electronics,2,488.61,977.22,Card,West,2023-09-30
O00398,C0414,Male,43.0,Fan,Home,5,450.67,2253.35,Card,South,2024-04-12
O00399,C1077,Male,44.0,Jacket,Fashion,4,313.18,1252.72,Card,North,2024-01-22
O00400,C0465,Female,46.0,Makeup Kit,Beauty,4,427.84,1711.36,Card,North,2024-10-07
O00401,C0721,Female,53.0,Smartphone,Electronics,1,179.88,179.88,MobileMoney,West,2024-05-12
O00402,C1238,Male,,Fan,Home,2,277.79,555.58,BankTransfer,East,2024-07-13
O00403,C0531,Female,30.0,Lotion,Beauty,1,114.32,114.32,BankTransfer,East,2024-07-26
O00404,C1025,Male,38.0,Shoes,Fashion,4,286.99,1147.96,Card,North,2024-01-19
O00405,C0966,Female,48.0,Lotion,Beauty,2,148.77,297.54,MobileMoney,South,2024-12-25
O00406,C1281,Male,54.0,Microwave,Home,2,481.47,962.94,Card,East,2025-07-29
O00407,C1106,Female,45.0,Blender,Home,5,75.44,377.2,Cash,West,2025-05-02
O00408,C0687,Female,36.0,Blender,Home,3,489.5,1468.5,BankTransfer,West,2024-02-06
O00409,C0562,Female,23.0,Lipstick,Beauty,5,249.32,1246.6,Card,South,2024-01-15
O00410,C0950,Male,48.0,T-shirt,Fashion,4,273.01,1092.04,MobileMoney,North,2025-09-13
O00411,C0511,Female,60.0,Tablet,Electronics,5,375.91,1879.55,MobileMoney,East,2024-04-12
O00412,C0171,Male,33.0,Lotion,Beauty,3,173.03,519.09,Cash,East,2025-05-12
O00413,C0691,Female,26.0,Shoes,Fashion,3,321.55,964.65,Cash,West,2024-10-12
O00414,C1089,Female,39.0,Microwave,Home,2,368.66,737.32,MobileMoney,East,2024-09-27
O00415,C0554,Male,49.0,Fan,Home,2,397.65,795.3,MobileMoney,South,2025-04-06
O00416,C1163,Female,53.0,Tablet,Electronics,1,25.48,25.48,MobileMoney,North,2025-06-26
O00417,C1166,Male,53.0,Lotion,Beauty,1,30.62,30.62,Cash,South,2023-11-01
O00418,C0352,Male,,T-shirt,Fashion,4,94.26,377.04,Cash,South,2024-12-18
O00419,C0235,Female,24.0,Microwave,Home,4,298.59,1194.36,BankTransfer,North,2025-01-06
O00420,C1245,Female,54.0,Headphones,Electronics,5,258.14,1290.7,BankTransfer,West,2024-02-13
O00421,C1133,Male,29.0,Shoes,Fashion,5,344.56,1722.8,Cash,West,2025-05-24
O00422,C0338,Female,64.0,T-shirt,Fashion,5,115.18,575.9,Cash,South,2023-10-28
O00423,C0942,Female,,Lipstick,Beauty,4,232.24,928.96,Card,North,2025-03-04
O00424,C1096,Female,23.0,Microwave,Home,1,320.66,320.66,BankTransfer,North,2024-10-19
O00425,C0414,Male,34.0,Fan,Home,1,93.0,93.0,BankTransfer,North,2025-05-03
O00426,C1155,Female,34.0,Microwave,Home,5,53.67,268.35,Cash,East,2025-05-08
O00427,C0600,Male,50.0,Shoes,Fashion,4,157.44,629.76,Cash,North,2024-07-21
O00428,C1402,Male,34.0,Jacket,Fashion,1,357.48,357.48,Cash,North,2025-09-13
O00429,C1258,Male,,Lotion,Beauty,3,242.25,726.75,Cash,South,2025-07-19
O00430,C0815,Male,48.0,Tablet,Electronics,1,345.41,345.41,BankTransfer,South,2024-01-25
O00431,C0615,Female,53.0,T-shirt,Fashion,5,41.02,205.1,MobileMoney,West,2025-02-08
O00432,C0897,Male,,Jeans,Fashion,3,484.71,1454.13,MobileMoney,South,2025-03-28
O00433,C1405,Male,52.0,Fan,Home,4,117.0,468.0,BankTransfer,South,2024-07-27
O00434,C1334,Male,22.0,Vacuum Cleaner,Home,2,348.94,697.88,BankTransfer,West,2025-03-13
O00435,C0682,Female,43.0,T-shirt,Fashion,2,94.74,189.48,Card,North,2024-10-10
O00436,C1363,Male,51.0,Lotion,Beauty,4,278.26,1113.04,Card,West,2024-07-22
O00437,C1440,Female,24.0,Lipstick,Beauty,1,444.53,444.53,Cash,East,2024-05-07
O00438,C0395,Female,54.0,Vacuum Cleaner,Home,1,150.35,150.35,Cash,East,2025-05-01
O00439,C1250,Female,45.0,Smartphone,Electronics,2,203.46,406.92,MobileMoney,North,2023-10-02
O00440,C0225,Female,,Tablet,Electronics,2,173.48,346.96,Card,North,2023-10-17
O00441,C0312,Female,,T-shirt,Fashion,5,283.01,1415.05,BankTransfer,East,2025-03-05
O00442,C1206,Female,42.0,Makeup Kit,Beauty,5,130.25,651.25,Card,North,2024-06-24
O00443,C0299,Female,,Jeans,Fashion,3,348.82,1046.46,Card,East,2024-07-28
O00444,C0794,Male,30.0,Lipstick,Beauty,5,365.59,1827.95,Cash,North,2025-03-13
O00445,C1407,Female,,Makeup Kit,Beauty,3,27.62,82.86,MobileMoney,South,2024-10-14
O00446,C0264,Male,47.0,Blender,Home,5,280.52,1402.6,BankTransfer,North,2024-03-11
O00447,C1334,Female,,Laptop,Electronics,4,242.18,968.72,Card,West,2023-11-12
O00448,C0971,Male,62.0,Lipstick,Beauty,4,364.54,1458.16,Card,South,2024-03-02
O00449,C0741,Male,,Lotion,Beauty,2,492.63,985.26,Cash,North,2025-03-08
O00450,C1239,Male,24.0,Smartphone,Electronics,1,110.81,110.81,MobileMoney,North,2025-03-25
O00451,C0685,Male,45.0,Lotion,Beauty,3,480.73,1442.19,Card,West,2024-06-01
O00452,C0832,Female,52.0,Smartphone,Electronics,4,99.77,399.08,Card,South,2025-01-07
O00453,C0961,Male,58.0,Tablet,Electronics,2,219.84,439.68,Card,North,2024-03-07
O00454,C1429,Female,32.0,Blender,Home,4,56.81,227.24,MobileMoney,South,2024-01-03
O00455,C0733,Male,51.0,Makeup Kit,Beauty,3,311.76,935.28,BankTransfer,West,2023-12-25
O00456,C0205,Male,27.0,Fan,Home,4,442.44,1769.76,MobileMoney,West,2025-05-21
O00457,C1006,Male,,Fan,Home,3,493.79,1481.37,Cash,East,2024-06-06
O00458,C0332,Male,23.0,Microwave,Home,2,108.7,217.4,BankTransfer,East,2023-10-07
O00459,C1474,Male,34.0,Headphones,Electronics,2,151.03,302.06,BankTransfer,South,2024-09-25
O00460,C0825,Male,36.0,Lipstick,Beauty,1,195.41,195.41,Card,North,2024-11-23
O00461,C0035,Female,34.0,Tablet,Electronics,4,326.78,1307.12,BankTransfer,North,2024-10-19
O00462,C1103,Female,,Laptop,Electronics,3,344.0,1032.0,MobileMoney,South,2024-03-01
O00463,C1304,Male,64.0,Lipstick,Beauty,2,130.68,261.36,Cash,South,2025-07-16
O00464,C0214,Female,27.0,Lipstick,Beauty,4,451.92,1807.68,Cash,East,2025-02-19
O00465,C0979,Male,52.0,Laptop,Electronics,1,487.23,487.23,Card,East,2023-11-05
O00466,C0015,Female,,Tablet,Electronics,1,481.39,481.39,Card,East,2025-08-04
O00467,C0573,Female,53.0,Headphones,Electronics,3,210.99,632.97,Card,East,2024-10-04
O00468,C1322,Female,56.0,Smartphone,Electronics,1,231.06,231.06,Cash,North,2024-07-05
O00469,C1327,Female,37.0,Jeans,Fashion,3,244.3,732.9,Cash,East,2024-04-06
O00470,C0165,Female,21.0,Shoes,Fashion,4,184.11,736.44,MobileMoney,North,2025-06-22
O00471,C0322,Male,,Microwave,Home,5,217.97,1089.85,Card,East,2024-10-12
O00472,C1478,Male,21.0,Microwave,Home,5,62.56,312.8,MobileMoney,South,2023-10-25
O00473,C0523,Female,49.0,Shoes,Fashion,5,181.97,909.85,BankTransfer,North,2025-05-26
O00474,C0120,Male,64.0,Smartphone,Electronics,3,253.5,760.5,Cash,East,2023-11-15
O00475,C1209,Female,43.0,Headphones,Electronics,5,292.4,1462.0,MobileMoney,South,2024-02-02
O00476,C0685,Male,57.0,Headphones,Electronics,4,58.96,235.84,BankTransfer,West,2024-07-02
O00477,C0994,Male,45.0,Vacuum Cleaner,Home,4,40.37,161.48,MobileMoney,North,2025-05-15
O00478,C0667,Male,45.0,Vacuum Cleaner,Home,3,465.27,1395.81,Cash,East,2024-06-05
O00479,C1439,Male,29.0,Vacuum Cleaner,Home,3,224.12,672.36,Card,West,2024-10-17
O00480,C1383,Male,46.0,Vacuum Cleaner,Home,1,61.57,61.57,Cash,South,2025-03-10
O00481,C0968,Female,54.0,Tablet,Electronics,3,201.77,605.31,BankTransfer,South,2024-11-07
O00482,C0693,Female,18.0,Shoes,Fashion,1,12.51,12.51,Cash,West,2024-08-12
O00483,C1102,Female,27.0,Shoes,Fashion,1,406.19,406.19,Cash,North,2025-08-25
O00484,C0292,Female,18.0,Lotion,Beauty,4,227.98,911.92,Card,East,2023-09-23
O00485,C1484,Female,,Microwave,Home,1,396.48,396.48,Card,South,2025-03-30
O00486,C1096,Female,39.0,Vacuum Cleaner,Home,3,144.91,434.73,MobileMoney,South,2025-03-21
O00487,C1313,Female,,Laptop,Electronics,4,167.72,670.88,Cash,West,2024-08-10
O00488,C0758,Male,61.0,Makeup Kit,Beauty,1,492.54,492.54,MobileMoney,North,2024-05-01
O00489,C1007,Male,29.0,Fan,Home,4,470.96,1883.84,Card,North,2024-07-10
O00490,C0366,Male,39.0,Vacuum Cleaner,Home,4,307.65,1230.6,Card,North,2024-03-26
O00491,C0617,Male,18.0,Smartphone,Electronics,5,269.72,1348.6,MobileMoney,West,2025-02-05
O00492,C0823,Male,38.0,Perfume,Beauty,1,170.77,170.77,Card,South,2024-07-16
O00493,C0379,Male,60.0,Laptop,Electronics,4,358.6,1434.4,MobileMoney,South,2025-04-09
O00494,C0433,Male,57.0,Microwave,Home,4,10.34,41.36,Card,East,2023-11-23
O00495,C0366,Male,53.0,Jacket,Fashion,4,352.33,1409.32,Cash,East,2024-10-07
O00496,C1487,Male,61.0,Smartphone,Electronics,3,375.55,1126.65,Cash,East,2024-03-09
O00497,C0175,Female,,Vacuum Cleaner,Home,1,96.18,96.18,MobileMoney,West,2024-12-11
O00498,C0803,Male,25.0,Headphones,Electronics,4,71.43,285.72,Cash,South,2024-04-27
O00499,C1165,Female,,Tablet,Electronics,5,343.1,1715.5,MobileMoney,South,2025-02-02
O00500,C1300,Male,61.0,Shoes,Fashion,3,325.67,977.01,Card,South,2023-12-30
O00501,C1031,Female,49.0,Microwave,Home,4,123.76,495.04,Card,West,2023-12-18
O00502,C1029,Female,,Makeup Kit,Beauty,4,338.4,1353.6,MobileMoney,North,2024-03-02
O00503,C1363,Male,44.0,Perfume,Beauty,3,435.74,1307.22,MobileMoney,South,2025-03-29
O00504,C0374,Female,25.0,Jeans,Fashion,5,397.5,1987.5,Cash,East,2024-08-21
O00505,C0884,Male,47.0,Perfume,Beauty,1,97.7,97.7,Card,South,2024-09-14
O00506,C1093,Female,33.0,Smartphone,Electronics,4,172.33,689.32,MobileMoney,West,2025-03-18
O00507,C1186,Male,34.0,Perfume,Beauty,5,133.13,665.65,Card,North,2024-08-24
O00508,C0735,Female,44.0,Shoes,Fashion,5,212.54,1062.7,Card,North,2024-04-16
O00509,C0824,Female,25.0,Laptop,Electronics,5,130.01,650.05,BankTransfer,West,2024-03-14
O00510,C1169,Male,55.0,Makeup Kit,Beauty,1,302.24,302.24,Cash,South,2024-05-11
O00511,C0161,Male,39.0,Jeans,Fashion,5,364.4,1822.0,Cash,West,2023-10-24
O00512,C0203,Male,,Microwave,Home,3,28.68,86.04,Card,South,2024-05-21
O00513,C0670,Male,39.0,Shoes,Fashion,4,437.57,1750.28,MobileMoney,West,2024-06-28
O00514,C0023,Female,57.0,Lotion,Beauty,5,204.24,1021.2,Card,West,2023-12-29
O00515,C0262,Male,47.0,Headphones,Electronics,1,373.89,373.89,Card,South,2024-04-29
O00516,C0763,Female,32.0,Jacket,Fashion,2,346.72,693.44,BankTransfer,South,2025-04-22
O00517,C0562,Male,26.0,Tablet,Electronics,4,129.92,519.68,Card,West,2025-07-24
O00518,C0590,Male,37.0,Laptop,Electronics,4,18.3,73.2,MobileMoney,North,2025-02-06
O00519,C0247,Male,36.0,Blender,Home,1,280.05,280.05,MobileMoney,West,2023-09-23
O00520,C0966,Female,,Makeup Kit,Beauty,2,398.51,797.02,BankTransfer,East,2023-11-01
O00521,C0516,Male,50.0,Jacket,Fashion,2,79.74,159.48,BankTransfer,East,2024-09-28
O00522,C0953,Male,33.0,Perfume,Beauty,5,374.53,1872.65,Cash,South,2024-05-12
O00523,C0930,Female,62.0,Headphones,Electronics,5,30.33,151.65,Card,West,2025-04-25
O00524,C0522,Female,35.0,T-shirt,Fashion,5,57.75,288.75,Cash,West,2025-05-15
O00525,C0041,Male,38.0,Smartphone,Electronics,1,325.4,325.4,Cash,West,2023-11-12
O00526,C0493,Female,44.0,Vacuum Cleaner,Home,3,132.84,398.52,MobileMoney,East,2024-01-05
O00527,C1175,Female,23.0,Smartphone,Electronics,2,15.56,31.12,MobileMoney,West,2025-03-22
O00528,C0827,Female,30.0,Lotion,Beauty,3,189.09,567.27,MobileMoney,South,2024-01-21
O00529,C0884,Male,46.0,Tablet,Electronics,2,494.02,988.04,Card,South,2025-09-04
O00530,C0634,Female,,T-shirt,Fashion,4,77.36,309.44,Card,North,2024-01-07
O00531,C0772,Male,33.0,Makeup Kit,Beauty,5,494.17,2470.85,MobileMoney,South,2024-12-26
O00532,C0011,Female,51.0,Tablet,Electronics,2,71.98,143.96,Cash,East,2025-02-06
O00533,C0585,Female,42.0,T-shirt,Fashion,4,399.31,1597.24,Cash,East,2025-02-28
O00534,C1189,Male,52.0,Makeup Kit,Beauty,2,354.07,708.14,Cash,North,2024-08-22
O00535,C0389,Male,62.0,Tablet,Electronics,3,298.95,896.85,Cash,South,2025-03-24
O00536,C0823,Female,60.0,Microwave,Home,2,363.84,727.68,BankTransfer,North,2025-04-25
O00537,C0201,Male,42.0,Headphones,Electronics,5,440.82,2204.1,MobileMoney,North,2025-07-23
O00538,C1134,Female,32.0,Jeans,Fashion,2,47.47,94.94,Card,South,2024-11-03
O00539,C0622,Female,49.0,Tablet,Electronics,1,151.18,151.18,MobileMoney,South,2025-04-25
O00540,C0032,Female,43.0,Makeup Kit,Beauty,3,483.14,1449.42,BankTransfer,North,2025-08-27
O00541,C0440,Female,37.0,Microwave,Home,2,132.83,265.66,Cash,West,2024-02-07
O00542,C0694,Female,46.0,Tablet,Electronics,2,316.51,633.02,Card,North,2025-05-10
O00543,C1290,Female,50.0,Lipstick,Beauty,3,297.7,893.1,MobileMoney,North,2025-05-19
O00544,C0047,Male,52.0,Laptop,Electronics,2,108.15,216.3,Card,East,2024-07-29
O00545,C0609,Female,,Makeup Kit,Beauty,4,265.3,1061.2,Cash,North,2024-10-23
O00546,C1235,Male,,Lipstick,Beauty,1,441.5,441.5,BankTransfer,East,2024-11-08
O00547,C0593,Female,58.0,Lipstick,Beauty,4,219.49,877.96,MobileMoney,North,2024-06-24
O00548,C0458,Male,,Shoes,Fashion,1,141.65,141.65,BankTransfer,West,2025-01-31
O00549,C1069,Male,54.0,Jacket,Fashion,5,330.75,1653.75,Card,South,2025-06-25
O00550,C1450,Male,43.0,Smartphone,Electronics,3,152.83,458.49,Card,North,2024-11-10
O00551,C0739,Male,,Microwave,Home,1,7.65,7.65,BankTransfer,North,2024-12-16
O00552,C0042,Female,59.0,Smartphone,Electronics,1,110.84,110.84,Card,South,2024-07-26
O00553,C1455,Female,49.0,Perfume,Beauty,4,172.73,690.92,MobileMoney,West,2024-02-22
O00554,C0569,Female,34.0,Lipstick,Beauty,3,126.61,379.83,Card,South,2024-07-01
O00555,C1100,Female,44.0,Vacuum Cleaner,Home,1,29.45,29.45,Card,East,2024-03-12
O00556,C0253,Female,20.0,Tablet,Electronics,4,441.54,1766.16,Cash,South,2024-02-08
O00557,C0592,Male,51.0,Jacket,Fashion,1,117.61,117.61,Card,South,2025-02-27
